uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MG,INDETERMINADA,IGNORADO,"10 - 19",M,1
MG,INDETERMINADA,OUTRO,"10 - 19",M,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
MG,INDETERMINADA,VIA_PUBLICA,"10 - 19",F,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,4
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,5
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,11
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,13
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"10 - 19",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
MG,PNEUMONIA,DOMICILIO,"10 - 19",F,1
MG,PNEUMONIA,DOMICILIO,"10 - 19",M,3
MG,PNEUMONIA,HOSPITAL,"10 - 19",F,25
MG,PNEUMONIA,HOSPITAL,"10 - 19",M,33
MG,PNEUMONIA,IGNORADO,"10 - 19",F,1
MG,PNEUMONIA,IGNORADO,"10 - 19",M,4
MG,PNEUMONIA,OUTRO,"10 - 19",F,1
MG,PNEUMONIA,OUTRO,"10 - 19",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
MG,SEPTICEMIA,HOSPITAL,"10 - 19",F,38
MG,SEPTICEMIA,HOSPITAL,"10 - 19",M,37
MG,SEPTICEMIA,IGNORADO,"10 - 19",M,3
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
MG,SRAG,HOSPITAL,"10 - 19",M,1
MS,OUTRAS,DOMICILIO,"10 - 19",F,6
MS,OUTRAS,DOMICILIO,"10 - 19",M,7
MS,OUTRAS,HOSPITAL,"10 - 19",F,11
MS,OUTRAS,HOSPITAL,"10 - 19",M,23
MS,OUTRAS,OUTRO,"10 - 19",M,4
MS,OUTRAS,VIA_PUBLICA,"10 - 19",M,3
MS,INDETERMINADA,OUTRO,"10 - 19",F,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,3
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,5
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"10 - 19",F,1
MS,PNEUMONIA,DOMICILIO,"10 - 19",M,2
MS,PNEUMONIA,HOSPITAL,"10 - 19",F,10
MS,PNEUMONIA,HOSPITAL,"10 - 19",M,14
MS,SEPTICEMIA,HOSPITAL,"10 - 19",F,3
MS,SEPTICEMIA,HOSPITAL,"10 - 19",M,4
MS,SEPTICEMIA,VIA_PUBLICA,"10 - 19",F,1
MT,OUTRAS,DOMICILIO,"10 - 19",F,2
MT,OUTRAS,DOMICILIO,"10 - 19",M,2
MT,OUTRAS,HOSPITAL,"10 - 19",F,8
MT,OUTRAS,HOSPITAL,"10 - 19",M,8
MT,OUTRAS,IGNORADO,"10 - 19",F,34
MT,OUTRAS,IGNORADO,"10 - 19",M,45
MT,OUTRAS,OUTRO,"10 - 19",F,1
MT,OUTRAS,OUTRO,"10 - 19",M,3
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
MT,OUTRAS,VIA_PUBLICA,"10 - 19",F,1
MT,OUTRAS,VIA_PUBLICA,"10 - 19",M,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,2
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"10 - 19",F,1
MT,PNEUMONIA,HOSPITAL,"10 - 19",F,8
MT,PNEUMONIA,HOSPITAL,"10 - 19",M,6
MT,PNEUMONIA,IGNORADO,"10 - 19",F,1
MT,PNEUMONIA,IGNORADO,"10 - 19",M,1
MT,SEPTICEMIA,HOSPITAL,"10 - 19",F,2
MT,SEPTICEMIA,HOSPITAL,"10 - 19",M,4
MT,SEPTICEMIA,IGNORADO,"10 - 19",F,1
MT,SRAG,HOSPITAL,"10 - 19",F,1
PA,OUTRAS,DOMICILIO,"10 - 19",F,19
PA,OUTRAS,DOMICILIO,"10 - 19",M,19
PA,OUTRAS,HOSPITAL,"10 - 19",F,43
PA,OUTRAS,HOSPITAL,"10 - 19",M,42
PA,OUTRAS,IGNORADO,"10 - 19",F,1
PA,OUTRAS,IGNORADO,"10 - 19",M,2
PA,OUTRAS,OUTRO,"10 - 19",F,6
PA,OUTRAS,OUTRO,"10 - 19",M,21
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,3
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,5
PA,OUTRAS,VIA_PUBLICA,"10 - 19",F,8
PA,OUTRAS,VIA_PUBLICA,"10 - 19",M,14
PA,INDETERMINADA,HOSPITAL,"10 - 19",F,1
PA,INDETERMINADA,OUTRO,"10 - 19",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,5
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,3
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,15
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"10 - 19",M,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
PA,PNEUMONIA,DOMICILIO,"10 - 19",M,1
PA,PNEUMONIA,HOSPITAL,"10 - 19",F,28
PA,PNEUMONIA,HOSPITAL,"10 - 19",M,17
PA,PNEUMONIA,OUTRO,"10 - 19",F,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
PA,PNEUMONIA,VIA_PUBLICA,"10 - 19",F,1
PA,SEPTICEMIA,DOMICILIO,"10 - 19",M,1
PA,SEPTICEMIA,HOSPITAL,"10 - 19",F,18
PA,SEPTICEMIA,HOSPITAL,"10 - 19",M,18
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
PA,SRAG,HOSPITAL,"10 - 19",F,1
PB,OUTRAS,DOMICILIO,"10 - 19",F,7
PB,OUTRAS,DOMICILIO,"10 - 19",M,12
PB,OUTRAS,HOSPITAL,"10 - 19",F,12
PB,OUTRAS,HOSPITAL,"10 - 19",M,25
PB,OUTRAS,OUTRO,"10 - 19",M,2
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,3
PB,OUTRAS,VIA_PUBLICA,"10 - 19",F,2
PB,OUTRAS,VIA_PUBLICA,"10 - 19",M,1
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,3
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,1
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,5
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,4
PB,PNEUMONIA,DOMICILIO,"10 - 19",M,3
PB,PNEUMONIA,HOSPITAL,"10 - 19",F,10
PB,PNEUMONIA,HOSPITAL,"10 - 19",M,16
PB,PNEUMONIA,OUTRO,"10 - 19",M,1
PB,PNEUMONIA,VIA_PUBLICA,"10 - 19",M,1
PB,SEPTICEMIA,HOSPITAL,"10 - 19",F,14
PB,SEPTICEMIA,HOSPITAL,"10 - 19",M,11
PB,SEPTICEMIA,VIA_PUBLICA,"10 - 19",M,1
PE,OUTRAS,DOMICILIO,"10 - 19",F,13
PE,OUTRAS,DOMICILIO,"10 - 19",M,26
PE,OUTRAS,HOSPITAL,"10 - 19",F,52
PE,OUTRAS,HOSPITAL,"10 - 19",M,83
PE,OUTRAS,IGNORADO,"10 - 19",F,1
PE,OUTRAS,IGNORADO,"10 - 19",M,5
PE,OUTRAS,OUTRO,"10 - 19",F,5
PE,OUTRAS,OUTRO,"10 - 19",M,13
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,3
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,4
PE,OUTRAS,VIA_PUBLICA,"10 - 19",F,13
PE,OUTRAS,VIA_PUBLICA,"10 - 19",M,28
PE,INDETERMINADA,DOMICILIO,"10 - 19",M,2
PE,INDETERMINADA,HOSPITAL,"10 - 19",F,3
PE,INDETERMINADA,IGNORADO,"10 - 19",M,1
PE,INDETERMINADA,OUTRO,"10 - 19",F,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,5
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,11
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,13
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"10 - 19",M,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
PE,PNEUMONIA,DOMICILIO,"10 - 19",F,1
PE,PNEUMONIA,HOSPITAL,"10 - 19",F,18
PE,PNEUMONIA,HOSPITAL,"10 - 19",M,22
PE,SEPTICEMIA,DOMICILIO,"10 - 19",F,1
PE,SEPTICEMIA,DOMICILIO,"10 - 19",M,2
PE,SEPTICEMIA,HOSPITAL,"10 - 19",F,23
PE,SEPTICEMIA,HOSPITAL,"10 - 19",M,21
PE,SRAG,HOSPITAL,"10 - 19",M,1
PI,OUTRAS,DOMICILIO,"10 - 19",F,2
PI,OUTRAS,DOMICILIO,"10 - 19",M,5
PI,OUTRAS,HOSPITAL,"10 - 19",F,11
PI,OUTRAS,HOSPITAL,"10 - 19",M,15
PI,OUTRAS,OUTRO,"10 - 19",M,2
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
PI,OUTRAS,VIA_PUBLICA,"10 - 19",F,2
PI,OUTRAS,VIA_PUBLICA,"10 - 19",M,2
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,4
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,7
PI,PNEUMONIA,DOMICILIO,"10 - 19",M,3
PI,PNEUMONIA,HOSPITAL,"10 - 19",F,4
PI,PNEUMONIA,HOSPITAL,"10 - 19",M,12
PI,SEPTICEMIA,HOSPITAL,"10 - 19",F,10
PI,SEPTICEMIA,HOSPITAL,"10 - 19",M,6
PR,OUTRAS,DOMICILIO,"10 - 19",F,10
PR,OUTRAS,DOMICILIO,"10 - 19",M,15
PR,OUTRAS,HOSPITAL,"10 - 19",F,46
PR,OUTRAS,HOSPITAL,"10 - 19",M,53
PR,OUTRAS,IGNORADO,"10 - 19",F,1
PR,OUTRAS,OUTRO,"10 - 19",F,6
PR,OUTRAS,OUTRO,"10 - 19",M,16
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,4
PR,OUTRAS,VIA_PUBLICA,"10 - 19",F,3
PR,OUTRAS,VIA_PUBLICA,"10 - 19",M,14
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,9
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,9
PR,PNEUMONIA,DOMICILIO,"10 - 19",M,1
PR,PNEUMONIA,HOSPITAL,"10 - 19",F,25
PR,PNEUMONIA,HOSPITAL,"10 - 19",M,22
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
PR,PNEUMONIA,POSTO_SAUDE,"10 - 19",I,1
PR,SEPTICEMIA,HOSPITAL,"10 - 19",F,22
PR,SEPTICEMIA,HOSPITAL,"10 - 19",M,21
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,2
PR,SRAG,HOSPITAL,"10 - 19",F,1
RJ,OUTRAS,DOMICILIO,"10 - 19",F,8
RJ,OUTRAS,DOMICILIO,"10 - 19",M,16
RJ,OUTRAS,HOSPITAL,"10 - 19",F,77
RJ,OUTRAS,HOSPITAL,"10 - 19",M,154
RJ,OUTRAS,OUTRO,"10 - 19",F,2
RJ,OUTRAS,OUTRO,"10 - 19",M,16
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,18
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,22
RJ,OUTRAS,VIA_PUBLICA,"10 - 19",F,2
RJ,OUTRAS,VIA_PUBLICA,"10 - 19",M,10
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,9
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,11
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"10 - 19",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
RJ,PNEUMONIA,DOMICILIO,"10 - 19",F,1
RJ,PNEUMONIA,DOMICILIO,"10 - 19",M,3
RJ,PNEUMONIA,HOSPITAL,"10 - 19",F,40
RJ,PNEUMONIA,HOSPITAL,"10 - 19",M,46
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,8
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,2
RJ,SEPTICEMIA,DOMICILIO,"10 - 19",F,1
RJ,SEPTICEMIA,HOSPITAL,"10 - 19",F,33
RJ,SEPTICEMIA,HOSPITAL,"10 - 19",M,36
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
RJ,SRAG,HOSPITAL,"10 - 19",F,1
RJ,SRAG,HOSPITAL,"10 - 19",M,2
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
RN,OUTRAS,DOMICILIO,"10 - 19",F,2
RN,OUTRAS,DOMICILIO,"10 - 19",M,8
RN,OUTRAS,HOSPITAL,"10 - 19",F,19
RN,OUTRAS,HOSPITAL,"10 - 19",M,13
RN,OUTRAS,OUTRO,"10 - 19",M,4
RN,OUTRAS,VIA_PUBLICA,"10 - 19",F,1
RN,OUTRAS,VIA_PUBLICA,"10 - 19",M,2
RN,INDETERMINADA,HOSPITAL,"10 - 19",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,1
RN,PNEUMONIA,DOMICILIO,"10 - 19",F,1
RN,PNEUMONIA,DOMICILIO,"10 - 19",M,2
RN,PNEUMONIA,HOSPITAL,"10 - 19",F,6
RN,PNEUMONIA,HOSPITAL,"10 - 19",M,7
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
RN,SEPTICEMIA,HOSPITAL,"10 - 19",F,1
RN,SEPTICEMIA,HOSPITAL,"10 - 19",M,10
RN,SRAG,HOSPITAL,"10 - 19",M,1
RO,OUTRAS,DOMICILIO,"10 - 19",F,2
RO,OUTRAS,DOMICILIO,"10 - 19",M,5
RO,OUTRAS,HOSPITAL,"10 - 19",F,9
RO,OUTRAS,HOSPITAL,"10 - 19",M,17
RO,OUTRAS,OUTRO,"10 - 19",F,1
RO,OUTRAS,OUTRO,"10 - 19",M,1
RO,OUTRAS,VIA_PUBLICA,"10 - 19",M,3
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,2
RO,PNEUMONIA,DOMICILIO,"10 - 19",M,1
RO,PNEUMONIA,HOSPITAL,"10 - 19",F,6
RO,PNEUMONIA,HOSPITAL,"10 - 19",M,8
RO,PNEUMONIA,VIA_PUBLICA,"10 - 19",M,1
RO,SEPTICEMIA,HOSPITAL,"10 - 19",F,2
RO,SEPTICEMIA,HOSPITAL,"10 - 19",M,6
RR,OUTRAS,DOMICILIO,"10 - 19",F,1
RR,OUTRAS,DOMICILIO,"10 - 19",M,1
RR,OUTRAS,HOSPITAL,"10 - 19",F,11
RR,OUTRAS,HOSPITAL,"10 - 19",M,6
RR,OUTRAS,OUTRO,"10 - 19",F,1
RR,OUTRAS,OUTRO,"10 - 19",M,4
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
RR,PNEUMONIA,DOMICILIO,"10 - 19",M,1
RR,PNEUMONIA,HOSPITAL,"10 - 19",F,4
RR,PNEUMONIA,HOSPITAL,"10 - 19",M,3
RR,SEPTICEMIA,HOSPITAL,"10 - 19",F,2
RR,SEPTICEMIA,HOSPITAL,"10 - 19",M,3
RS,OUTRAS,DOMICILIO,"10 - 19",F,5
RS,OUTRAS,DOMICILIO,"10 - 19",M,7
RS,OUTRAS,HOSPITAL,"10 - 19",F,37
RS,OUTRAS,HOSPITAL,"10 - 19",M,35
RS,OUTRAS,IGNORADO,"10 - 19",F,3
RS,OUTRAS,IGNORADO,"10 - 19",M,2
RS,OUTRAS,OUTRO,"10 - 19",F,1
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,3
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
RS,OUTRAS,VIA_PUBLICA,"10 - 19",F,2
RS,OUTRAS,VIA_PUBLICA,"10 - 19",M,2
RS,INDETERMINADA,HOSPITAL,"10 - 19",M,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,9
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,7
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"10 - 19",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"10 - 19",M,1
RS,PNEUMONIA,HOSPITAL,"10 - 19",F,19
RS,PNEUMONIA,HOSPITAL,"10 - 19",M,26
RS,PNEUMONIA,IGNORADO,"10 - 19",F,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
RS,SEPTICEMIA,DOMICILIO,"10 - 19",M,1
RS,SEPTICEMIA,HOSPITAL,"10 - 19",F,23
RS,SEPTICEMIA,HOSPITAL,"10 - 19",M,28
RS,SEPTICEMIA,IGNORADO,"10 - 19",F,1
RS,SEPTICEMIA,IGNORADO,"10 - 19",M,1
RS,SRAG,HOSPITAL,"10 - 19",F,1
RS,SRAG,HOSPITAL,"10 - 19",M,2
RS,SRAG,IGNORADO,"10 - 19",M,1
SC,OUTRAS,DOMICILIO,"10 - 19",F,8
SC,OUTRAS,DOMICILIO,"10 - 19",M,3
SC,OUTRAS,HOSPITAL,"10 - 19",F,27
SC,OUTRAS,HOSPITAL,"10 - 19",M,25
SC,OUTRAS,IGNORADO,"10 - 19",M,1
SC,OUTRAS,OUTRO,"10 - 19",F,1
SC,OUTRAS,OUTRO,"10 - 19",M,2
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
SC,OUTRAS,VIA_PUBLICA,"10 - 19",F,1
SC,OUTRAS,VIA_PUBLICA,"10 - 19",M,3
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,6
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,6
SC,PNEUMONIA,DOMICILIO,"10 - 19",F,1
SC,PNEUMONIA,DOMICILIO,"10 - 19",M,3
SC,PNEUMONIA,HOSPITAL,"10 - 19",F,15
SC,PNEUMONIA,HOSPITAL,"10 - 19",M,15
SC,SEPTICEMIA,HOSPITAL,"10 - 19",F,17
SC,SEPTICEMIA,HOSPITAL,"10 - 19",M,14
SC,SRAG,HOSPITAL,"10 - 19",F,3
SC,SRAG,HOSPITAL,"10 - 19",M,3
SE,OUTRAS,DOMICILIO,"10 - 19",F,1
SE,OUTRAS,HOSPITAL,"10 - 19",F,11
SE,OUTRAS,HOSPITAL,"10 - 19",M,18
SE,OUTRAS,IGNORADO,"10 - 19",F,1
SE,OUTRAS,IGNORADO,"10 - 19",M,2
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,2
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,2
SE,OUTRAS,VIA_PUBLICA,"10 - 19",M,4
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,2
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"10 - 19",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,3
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"10 - 19",M,1
SE,PNEUMONIA,HOSPITAL,"10 - 19",F,5
SE,PNEUMONIA,HOSPITAL,"10 - 19",M,8
SE,PNEUMONIA,VIA_PUBLICA,"10 - 19",M,1
SE,SEPTICEMIA,HOSPITAL,"10 - 19",F,8
SE,SEPTICEMIA,HOSPITAL,"10 - 19",M,7
SP,OUTRAS,DOMICILIO,"10 - 19",F,45
SP,OUTRAS,DOMICILIO,"10 - 19",M,57
SP,OUTRAS,HOSPITAL,"10 - 19",F,184
SP,OUTRAS,HOSPITAL,"10 - 19",M,261
SP,OUTRAS,IGNORADO,"10 - 19",M,2
SP,OUTRAS,OUTRO,"10 - 19",F,15
SP,OUTRAS,OUTRO,"10 - 19",M,33
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,11
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,19
SP,OUTRAS,VIA_PUBLICA,"10 - 19",F,21
SP,OUTRAS,VIA_PUBLICA,"10 - 19",M,43
SP,INDETERMINADA,DOMICILIO,"10 - 19",F,1
SP,INDETERMINADA,DOMICILIO,"10 - 19",M,1
SP,INDETERMINADA,HOSPITAL,"10 - 19",F,2
SP,INDETERMINADA,HOSPITAL,"10 - 19",M,4
SP,INDETERMINADA,OUTRO,"10 - 19",F,1
SP,INDETERMINADA,OUTRO,"10 - 19",M,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
SP,INDETERMINADA,VIA_PUBLICA,"10 - 19",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,2
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,10
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,48
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,65
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"10 - 19",F,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"10 - 19",M,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,5
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"10 - 19",M,1
SP,PNEUMONIA,DOMICILIO,"10 - 19",F,5
SP,PNEUMONIA,DOMICILIO,"10 - 19",M,13
SP,PNEUMONIA,HOSPITAL,"10 - 19",F,92
SP,PNEUMONIA,HOSPITAL,"10 - 19",M,109
SP,PNEUMONIA,OUTRO,"10 - 19",F,4
SP,PNEUMONIA,OUTRO,"10 - 19",M,3
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,3
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,6
SP,PNEUMONIA,POSTO_SAUDE,"10 - 19",F,1
SP,SEPTICEMIA,DOMICILIO,"10 - 19",F,1
SP,SEPTICEMIA,DOMICILIO,"10 - 19",M,1
SP,SEPTICEMIA,HOSPITAL,"10 - 19",F,81
SP,SEPTICEMIA,HOSPITAL,"10 - 19",M,91
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
SP,SRAG,HOSPITAL,"10 - 19",F,2
SP,SRAG,HOSPITAL,"10 - 19",M,3
TO,OUTRAS,DOMICILIO,"10 - 19",F,1
TO,OUTRAS,DOMICILIO,"10 - 19",M,2
TO,OUTRAS,HOSPITAL,"10 - 19",F,5
TO,OUTRAS,HOSPITAL,"10 - 19",M,7
TO,OUTRAS,IGNORADO,"10 - 19",M,1
TO,OUTRAS,OUTRO,"10 - 19",M,3
TO,OUTRAS,VIA_PUBLICA,"10 - 19",F,1
TO,OUTRAS,VIA_PUBLICA,"10 - 19",M,2
TO,INDETERMINADA,HOSPITAL,"10 - 19",M,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
TO,PNEUMONIA,HOSPITAL,"10 - 19",F,6
TO,PNEUMONIA,HOSPITAL,"10 - 19",M,5
TO,PNEUMONIA,OUTRO,"10 - 19",M,1
TO,SEPTICEMIA,HOSPITAL,"10 - 19",F,1
TO,SEPTICEMIA,HOSPITAL,"10 - 19",M,2
TO,SEPTICEMIA,OUTRO,"10 - 19",F,1
TO,SRAG,HOSPITAL,"10 - 19",F,1
AC,OUTRAS,DOMICILIO,"20 - 29",F,5
AC,OUTRAS,DOMICILIO,"20 - 29",M,18
AC,OUTRAS,HOSPITAL,"20 - 29",F,7
AC,OUTRAS,HOSPITAL,"20 - 29",M,33
AC,OUTRAS,IGNORADO,"20 - 29",F,1
AC,OUTRAS,IGNORADO,"20 - 29",M,1
AC,OUTRAS,OUTRO,"20 - 29",M,14
AC,OUTRAS,VIA_PUBLICA,"20 - 29",F,1
AC,OUTRAS,VIA_PUBLICA,"20 - 29",M,21
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,4
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,1
AC,PNEUMONIA,HOSPITAL,"20 - 29",F,8
AC,PNEUMONIA,HOSPITAL,"20 - 29",M,10
AC,SEPTICEMIA,DOMICILIO,"20 - 29",F,1
AC,SEPTICEMIA,HOSPITAL,"20 - 29",F,4
AC,SEPTICEMIA,HOSPITAL,"20 - 29",M,5
AL,OUTRAS,DOMICILIO,"20 - 29",F,15
AL,OUTRAS,DOMICILIO,"20 - 29",M,33
AL,OUTRAS,HOSPITAL,"20 - 29",F,45
AL,OUTRAS,HOSPITAL,"20 - 29",M,112
AL,OUTRAS,IGNORADO,"20 - 29",F,1
AL,OUTRAS,IGNORADO,"20 - 29",M,5
