uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,4
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,15
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,10
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,3
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
GO,PNEUMONIA,DOMICILIO,"20 - 29",F,1
GO,PNEUMONIA,DOMICILIO,"20 - 29",M,2
GO,PNEUMONIA,HOSPITAL,"20 - 29",F,18
GO,PNEUMONIA,HOSPITAL,"20 - 29",M,28
GO,PNEUMONIA,IGNORADO,"20 - 29",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,7
GO,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
GO,SEPTICEMIA,HOSPITAL,"20 - 29",F,27
GO,SEPTICEMIA,HOSPITAL,"20 - 29",M,30
GO,SEPTICEMIA,IGNORADO,"20 - 29",M,1
GO,SEPTICEMIA,OUTRO,"20 - 29",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
GO,SRAG,HOSPITAL,"20 - 29",F,4
GO,SRAG,HOSPITAL,"20 - 29",M,1
GO,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MA,OUTRAS,AMBULANCIA,"20 - 29",M,2
MA,OUTRAS,DOMICILIO,"20 - 29",F,19
MA,OUTRAS,DOMICILIO,"20 - 29",M,43
MA,OUTRAS,HOSPITAL,"20 - 29",F,95
MA,OUTRAS,HOSPITAL,"20 - 29",M,141
MA,OUTRAS,IGNORADO,"20 - 29",F,2
MA,OUTRAS,IGNORADO,"20 - 29",M,5
MA,OUTRAS,OUTRO,"20 - 29",F,6
MA,OUTRAS,OUTRO,"20 - 29",M,41
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
MA,OUTRAS,SAMU,"20 - 29",F,1
MA,OUTRAS,VIA_PUBLICA,"20 - 29",F,5
MA,OUTRAS,VIA_PUBLICA,"20 - 29",M,57
MA,COVID,DOMICILIO,"20 - 29",M,1
MA,COVID,HOSPITAL,"20 - 29",F,8
MA,COVID,HOSPITAL,"20 - 29",M,18
MA,COVID,IGNORADO,"20 - 29",M,1
MA,INDETERMINADA,DOMICILIO,"20 - 29",F,1
MA,INDETERMINADA,HOSPITAL,"20 - 29",F,3
MA,INDETERMINADA,HOSPITAL,"20 - 29",M,7
MA,INDETERMINADA,OUTRO,"20 - 29",F,2
MA,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,3
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,4
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,17
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,23
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",F,1
MA,PNEUMONIA,DOMICILIO,"20 - 29",M,1
MA,PNEUMONIA,HOSPITAL,"20 - 29",F,10
MA,PNEUMONIA,HOSPITAL,"20 - 29",M,20
MA,PNEUMONIA,IGNORADO,"20 - 29",M,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
MA,SEPTICEMIA,DOMICILIO,"20 - 29",F,3
MA,SEPTICEMIA,HOSPITAL,"20 - 29",F,20
MA,SEPTICEMIA,HOSPITAL,"20 - 29",M,23
MA,SEPTICEMIA,OUTRO,"20 - 29",M,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
MA,SRAG,HOSPITAL,"20 - 29",F,4
MA,SRAG,HOSPITAL,"20 - 29",M,4
MA,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MG,OUTRAS,DOMICILIO,"20 - 29",F,69
MG,OUTRAS,DOMICILIO,"20 - 29",M,155
MG,OUTRAS,HOSPITAL,"20 - 29",F,182
MG,OUTRAS,HOSPITAL,"20 - 29",M,360
MG,OUTRAS,IGNORADO,"20 - 29",F,8
MG,OUTRAS,IGNORADO,"20 - 29",M,30
MG,OUTRAS,OUTRO,"20 - 29",F,23
MG,OUTRAS,OUTRO,"20 - 29",M,94
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,26
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,65
MG,OUTRAS,VIA_PUBLICA,"20 - 29",F,16
MG,OUTRAS,VIA_PUBLICA,"20 - 29",M,178
MG,COVID,DOMICILIO,"20 - 29",M,3
MG,COVID,HOSPITAL,"20 - 29",F,26
MG,COVID,HOSPITAL,"20 - 29",M,45
MG,COVID,IGNORADO,"20 - 29",F,2
MG,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
MG,INDETERMINADA,DOMICILIO,"20 - 29",F,2
MG,INDETERMINADA,DOMICILIO,"20 - 29",M,11
MG,INDETERMINADA,HOSPITAL,"20 - 29",F,4
MG,INDETERMINADA,HOSPITAL,"20 - 29",M,10
MG,INDETERMINADA,OUTRO,"20 - 29",F,1
MG,INDETERMINADA,OUTRO,"20 - 29",M,4
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
MG,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,3
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,5
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,31
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,45
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",F,5
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
MG,PNEUMONIA,DOMICILIO,"20 - 29",F,3
MG,PNEUMONIA,DOMICILIO,"20 - 29",M,5
MG,PNEUMONIA,HOSPITAL,"20 - 29",F,50
MG,PNEUMONIA,HOSPITAL,"20 - 29",M,82
MG,PNEUMONIA,IGNORADO,"20 - 29",M,3
MG,PNEUMONIA,OUTRO,"20 - 29",M,2
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,6
MG,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
MG,SEPTICEMIA,HOSPITAL,"20 - 29",F,72
MG,SEPTICEMIA,HOSPITAL,"20 - 29",M,108
MG,SEPTICEMIA,IGNORADO,"20 - 29",F,1
MG,SEPTICEMIA,IGNORADO,"20 - 29",M,2
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
MG,SRAG,HOSPITAL,"20 - 29",F,3
MG,SRAG,HOSPITAL,"20 - 29",M,6
MG,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
MS,OUTRAS,DOMICILIO,"20 - 29",F,13
MS,OUTRAS,DOMICILIO,"20 - 29",M,22
MS,OUTRAS,HOSPITAL,"20 - 29",F,19
MS,OUTRAS,HOSPITAL,"20 - 29",M,53
MS,OUTRAS,IGNORADO,"20 - 29",M,1
MS,OUTRAS,OUTRO,"20 - 29",M,22
MS,OUTRAS,POSTO_SAUDE,"20 - 29",M,1
MS,OUTRAS,VIA_PUBLICA,"20 - 29",F,4
MS,OUTRAS,VIA_PUBLICA,"20 - 29",M,32
MS,COVID,HOSPITAL,"20 - 29",F,7
MS,COVID,HOSPITAL,"20 - 29",M,9
MS,INDETERMINADA,POSTO_SAUDE,"20 - 29",F,1
MS,INDETERMINADA,POSTO_SAUDE,"20 - 29",M,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,6
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,4
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"20 - 29",M,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,4
MS,PNEUMONIA,DOMICILIO,"20 - 29",M,1
MS,PNEUMONIA,HOSPITAL,"20 - 29",F,12
MS,PNEUMONIA,HOSPITAL,"20 - 29",M,21
MS,SEPTICEMIA,HOSPITAL,"20 - 29",F,10
MS,SEPTICEMIA,HOSPITAL,"20 - 29",M,16
MS,SRAG,HOSPITAL,"20 - 29",M,3
MT,OUTRAS,DOMICILIO,"20 - 29",F,4
MT,OUTRAS,DOMICILIO,"20 - 29",M,18
MT,OUTRAS,HOSPITAL,"20 - 29",F,23
MT,OUTRAS,HOSPITAL,"20 - 29",M,65
MT,OUTRAS,IGNORADO,"20 - 29",F,45
MT,OUTRAS,IGNORADO,"20 - 29",M,159
MT,OUTRAS,OUTRO,"20 - 29",F,4
MT,OUTRAS,OUTRO,"20 - 29",M,14
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MT,OUTRAS,VIA_PUBLICA,"20 - 29",F,3
MT,OUTRAS,VIA_PUBLICA,"20 - 29",M,18
MT,COVID,HOSPITAL,"20 - 29",F,12
MT,COVID,HOSPITAL,"20 - 29",M,11
MT,COVID,IGNORADO,"20 - 29",F,10
MT,COVID,IGNORADO,"20 - 29",M,5
MT,COVID,OUTRO,"20 - 29",F,1
MT,INDETERMINADA,HOSPITAL,"20 - 29",M,1
MT,INDETERMINADA,IGNORADO,"20 - 29",M,3
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,4
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,6
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,5
MT,PNEUMONIA,HOSPITAL,"20 - 29",F,6
MT,PNEUMONIA,HOSPITAL,"20 - 29",M,13
MT,PNEUMONIA,IGNORADO,"20 - 29",F,2
MT,PNEUMONIA,IGNORADO,"20 - 29",M,3
MT,SEPTICEMIA,HOSPITAL,"20 - 29",F,7
MT,SEPTICEMIA,HOSPITAL,"20 - 29",M,12
MT,SEPTICEMIA,IGNORADO,"20 - 29",F,2
MT,SEPTICEMIA,IGNORADO,"20 - 29",M,5
MT,SRAG,IGNORADO,"20 - 29",M,1
PA,OUTRAS,DOMICILIO,"20 - 29",F,35
PA,OUTRAS,DOMICILIO,"20 - 29",M,88
PA,OUTRAS,HOSPITAL,"20 - 29",F,85
PA,OUTRAS,HOSPITAL,"20 - 29",M,180
PA,OUTRAS,IGNORADO,"20 - 29",F,1
PA,OUTRAS,IGNORADO,"20 - 29",M,6
PA,OUTRAS,OUTRO,"20 - 29",F,8
PA,OUTRAS,OUTRO,"20 - 29",M,90
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,11
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,22
PA,OUTRAS,VIA_PUBLICA,"20 - 29",F,15
PA,OUTRAS,VIA_PUBLICA,"20 - 29",I,1
PA,OUTRAS,VIA_PUBLICA,"20 - 29",M,167
PA,COVID,DOMICILIO,"20 - 29",F,1
PA,COVID,DOMICILIO,"20 - 29",M,1
PA,COVID,HOSPITAL,"20 - 29",F,27
PA,COVID,HOSPITAL,"20 - 29",M,41
PA,COVID,OUTRO,"20 - 29",F,1
PA,COVID,OUTRO,"20 - 29",M,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PA,INDETERMINADA,DOMICILIO,"20 - 29",M,1
PA,INDETERMINADA,OUTRO,"20 - 29",F,1
PA,INDETERMINADA,OUTRO,"20 - 29",M,4
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,5
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,14
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,20
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,5
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
PA,PNEUMONIA,DOMICILIO,"20 - 29",F,2
PA,PNEUMONIA,DOMICILIO,"20 - 29",M,3
PA,PNEUMONIA,HOSPITAL,"20 - 29",F,25
PA,PNEUMONIA,HOSPITAL,"20 - 29",M,46
PA,PNEUMONIA,OUTRO,"20 - 29",M,3
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,6
PA,PNEUMONIA,VIA_PUBLICA,"20 - 29",M,1
PA,SEPTICEMIA,DOMICILIO,"20 - 29",F,1
PA,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
PA,SEPTICEMIA,HOSPITAL,"20 - 29",F,31
PA,SEPTICEMIA,HOSPITAL,"20 - 29",M,43
PA,SEPTICEMIA,OUTRO,"20 - 29",F,1
PA,SEPTICEMIA,OUTRO,"20 - 29",M,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
PA,SRAG,DOMICILIO,"20 - 29",M,1
PA,SRAG,HOSPITAL,"20 - 29",F,2
PA,SRAG,HOSPITAL,"20 - 29",M,4
PB,OUTRAS,DOMICILIO,"20 - 29",F,6
PB,OUTRAS,DOMICILIO,"20 - 29",M,32
PB,OUTRAS,HOSPITAL,"20 - 29",F,48
PB,OUTRAS,HOSPITAL,"20 - 29",M,74
PB,OUTRAS,OUTRO,"20 - 29",F,3
PB,OUTRAS,OUTRO,"20 - 29",M,19
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
PB,OUTRAS,VIA_PUBLICA,"20 - 29",F,3
PB,OUTRAS,VIA_PUBLICA,"20 - 29",M,43
PB,COVID,HOSPITAL,"20 - 29",F,12
PB,COVID,HOSPITAL,"20 - 29",M,20
PB,COVID,OUTRO,"20 - 29",M,1
PB,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PB,INDETERMINADA,DOMICILIO,"20 - 29",F,1
PB,INDETERMINADA,DOMICILIO,"20 - 29",M,2
PB,INDETERMINADA,HOSPITAL,"20 - 29",M,1
PB,INDETERMINADA,OUTRO,"20 - 29",F,1
PB,INDETERMINADA,OUTRO,"20 - 29",M,1
PB,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,3
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,12
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,13
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PB,PNEUMONIA,DOMICILIO,"20 - 29",F,2
PB,PNEUMONIA,DOMICILIO,"20 - 29",M,2
PB,PNEUMONIA,HOSPITAL,"20 - 29",F,15
PB,PNEUMONIA,HOSPITAL,"20 - 29",M,21
PB,PNEUMONIA,OUTRO,"20 - 29",M,2
PB,SEPTICEMIA,DOMICILIO,"20 - 29",F,3
PB,SEPTICEMIA,HOSPITAL,"20 - 29",F,21
PB,SEPTICEMIA,HOSPITAL,"20 - 29",M,20
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PB,SRAG,HOSPITAL,"20 - 29",M,2
PB,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PE,OUTRAS,DOMICILIO,"20 - 29",F,36
PE,OUTRAS,DOMICILIO,"20 - 29",M,126
PE,OUTRAS,HOSPITAL,"20 - 29",F,127
PE,OUTRAS,HOSPITAL,"20 - 29",M,290
PE,OUTRAS,IGNORADO,"20 - 29",F,3
PE,OUTRAS,IGNORADO,"20 - 29",M,11
PE,OUTRAS,OUTRO,"20 - 29",F,9
PE,OUTRAS,OUTRO,"20 - 29",M,101
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,31
PE,OUTRAS,VIA_PUBLICA,"20 - 29",F,27
PE,OUTRAS,VIA_PUBLICA,"20 - 29",M,242
PE,COVID,HOSPITAL,"20 - 29",F,43
PE,COVID,HOSPITAL,"20 - 29",M,31
PE,INDETERMINADA,DOMICILIO,"20 - 29",F,1
PE,INDETERMINADA,DOMICILIO,"20 - 29",M,5
PE,INDETERMINADA,HOSPITAL,"20 - 29",M,10
PE,INDETERMINADA,IGNORADO,"20 - 29",F,1
PE,INDETERMINADA,OUTRO,"20 - 29",F,1
PE,INDETERMINADA,OUTRO,"20 - 29",M,2
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
PE,INDETERMINADA,VIA_PUBLICA,"20 - 29",F,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,4
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,20
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,22
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",F,1
PE,PNEUMONIA,DOMICILIO,"20 - 29",M,1
PE,PNEUMONIA,HOSPITAL,"20 - 29",F,32
PE,PNEUMONIA,HOSPITAL,"20 - 29",M,35
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
PE,SEPTICEMIA,HOSPITAL,"20 - 29",F,59
PE,SEPTICEMIA,HOSPITAL,"20 - 29",M,79
PE,SRAG,DOMICILIO,"20 - 29",M,1
PE,SRAG,HOSPITAL,"20 - 29",F,25
PE,SRAG,HOSPITAL,"20 - 29",M,27
PE,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PE,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
PI,OUTRAS,DOMICILIO,"20 - 29",F,13
PI,OUTRAS,DOMICILIO,"20 - 29",M,21
PI,OUTRAS,HOSPITAL,"20 - 29",F,37
PI,OUTRAS,HOSPITAL,"20 - 29",M,43
PI,OUTRAS,IGNORADO,"20 - 29",M,1
PI,OUTRAS,OUTRO,"20 - 29",F,3
PI,OUTRAS,OUTRO,"20 - 29",M,9
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
PI,OUTRAS,VIA_PUBLICA,"20 - 29",F,1
PI,OUTRAS,VIA_PUBLICA,"20 - 29",M,15
PI,COVID,DOMICILIO,"20 - 29",F,1
PI,COVID,DOMICILIO,"20 - 29",M,1
PI,COVID,HOSPITAL,"20 - 29",F,9
PI,COVID,HOSPITAL,"20 - 29",M,6
PI,COVID,OUTRO,"20 - 29",M,1
PI,INDETERMINADA,DOMICILIO,"20 - 29",F,1
PI,INDETERMINADA,OUTRO,"20 - 29",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,5
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,5
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,8
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",F,1
PI,PNEUMONIA,DOMICILIO,"20 - 29",M,2
PI,PNEUMONIA,HOSPITAL,"20 - 29",F,9
PI,PNEUMONIA,HOSPITAL,"20 - 29",M,15
PI,PNEUMONIA,OUTRO,"20 - 29",M,1
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PI,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
PI,SEPTICEMIA,HOSPITAL,"20 - 29",F,19
PI,SEPTICEMIA,HOSPITAL,"20 - 29",M,19
PI,SRAG,HOSPITAL,"20 - 29",M,2
PI,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PR,OUTRAS,DOMICILIO,"20 - 29",F,38
PR,OUTRAS,DOMICILIO,"20 - 29",M,117
PR,OUTRAS,HOSPITAL,"20 - 29",F,108
PR,OUTRAS,HOSPITAL,"20 - 29",M,263
PR,OUTRAS,IGNORADO,"20 - 29",M,1
PR,OUTRAS,OUTRO,"20 - 29",F,13
PR,OUTRAS,OUTRO,"20 - 29",M,158
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,13
PR,OUTRAS,POSTO_SAUDE,"20 - 29",M,1
PR,OUTRAS,VIA_PUBLICA,"20 - 29",F,30
PR,OUTRAS,VIA_PUBLICA,"20 - 29",M,227
PR,COVID,DOMICILIO,"20 - 29",F,1
PR,COVID,DOMICILIO,"20 - 29",M,3
PR,COVID,HOSPITAL,"20 - 29",F,39
PR,COVID,HOSPITAL,"20 - 29",M,40
PR,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
PR,INDETERMINADA,DOMICILIO,"20 - 29",F,2
PR,INDETERMINADA,HOSPITAL,"20 - 29",M,1
PR,INDETERMINADA,OUTRO,"20 - 29",M,1
PR,INDETERMINADA,VIA_PUBLICA,"20 - 29",F,1
PR,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,5
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,18
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,16
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,2
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
PR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
PR,PNEUMONIA,DOMICILIO,"20 - 29",F,1
PR,PNEUMONIA,DOMICILIO,"20 - 29",M,2
PR,PNEUMONIA,HOSPITAL,"20 - 29",F,32
PR,PNEUMONIA,HOSPITAL,"20 - 29",M,51
PR,PNEUMONIA,OUTRO,"20 - 29",M,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
PR,PNEUMONIA,VIA_PUBLICA,"20 - 29",M,1
PR,SEPTICEMIA,HOSPITAL,"20 - 29",F,38
PR,SEPTICEMIA,HOSPITAL,"20 - 29",M,60
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PR,SRAG,HOSPITAL,"20 - 29",F,5
PR,SRAG,HOSPITAL,"20 - 29",M,4
RJ,OUTRAS,DOMICILIO,"20 - 29",F,43
RJ,OUTRAS,DOMICILIO,"20 - 29",M,112
RJ,OUTRAS,HOSPITAL,"20 - 29",F,298
RJ,OUTRAS,HOSPITAL,"20 - 29",M,699
RJ,OUTRAS,IGNORADO,"20 - 29",F,3
RJ,OUTRAS,IGNORADO,"20 - 29",M,4
RJ,OUTRAS,OUTRO,"20 - 29",F,27
RJ,OUTRAS,OUTRO,"20 - 29",M,127
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,96
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,181
RJ,OUTRAS,VIA_PUBLICA,"20 - 29",F,16
RJ,OUTRAS,VIA_PUBLICA,"20 - 29",M,162
RJ,COVID,DOMICILIO,"20 - 29",F,1
RJ,COVID,DOMICILIO,"20 - 29",M,2
RJ,COVID,HOSPITAL,"20 - 29",F,77
RJ,COVID,HOSPITAL,"20 - 29",M,80
RJ,COVID,IGNORADO,"20 - 29",M,1
RJ,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,6
RJ,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,11
RJ,INDETERMINADA,DOMICILIO,"20 - 29",F,4
RJ,INDETERMINADA,DOMICILIO,"20 - 29",M,4
RJ,INDETERMINADA,HOSPITAL,"20 - 29",F,4
RJ,INDETERMINADA,HOSPITAL,"20 - 29",M,8
RJ,INDETERMINADA,OUTRO,"20 - 29",M,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,9
RJ,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
