uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
CE,COVID,DOMICILIO,"30 - 39",F,5
CE,COVID,DOMICILIO,"30 - 39",M,13
CE,COVID,HOSPITAL,"30 - 39",F,166
CE,COVID,HOSPITAL,"30 - 39",M,286
CE,COVID,IGNORADO,"30 - 39",F,42
CE,COVID,IGNORADO,"30 - 39",M,70
CE,COVID,OUTRO,"30 - 39",F,1
CE,COVID,OUTRO,"30 - 39",M,3
CE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,11
CE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,14
CE,INDETERMINADA,DOMICILIO,"30 - 39",F,1
CE,INDETERMINADA,DOMICILIO,"30 - 39",M,8
CE,INDETERMINADA,HOSPITAL,"30 - 39",F,1
CE,INDETERMINADA,HOSPITAL,"30 - 39",M,3
CE,INDETERMINADA,OUTRO,"30 - 39",F,1
CE,INDETERMINADA,OUTRO,"30 - 39",M,2
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,4
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,6
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,32
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,38
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,7
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,15
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
CE,PNEUMONIA,DOMICILIO,"30 - 39",F,1
CE,PNEUMONIA,DOMICILIO,"30 - 39",M,11
CE,PNEUMONIA,HOSPITAL,"30 - 39",F,34
CE,PNEUMONIA,HOSPITAL,"30 - 39",M,51
CE,PNEUMONIA,IGNORADO,"30 - 39",F,5
CE,PNEUMONIA,IGNORADO,"30 - 39",M,6
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
CE,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
CE,SEPTICEMIA,DOMICILIO,"30 - 39",M,8
CE,SEPTICEMIA,HOSPITAL,"30 - 39",F,58
CE,SEPTICEMIA,HOSPITAL,"30 - 39",M,91
CE,SEPTICEMIA,IGNORADO,"30 - 39",F,9
CE,SEPTICEMIA,IGNORADO,"30 - 39",M,17
CE,SEPTICEMIA,OUTRO,"30 - 39",M,2
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,10
CE,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,1
CE,SRAG,HOSPITAL,"30 - 39",F,7
CE,SRAG,HOSPITAL,"30 - 39",M,21
CE,SRAG,IGNORADO,"30 - 39",F,2
CE,SRAG,IGNORADO,"30 - 39",M,6
CE,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
CE,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
DF,OUTRAS,DOMICILIO,"30 - 39",F,9
DF,OUTRAS,DOMICILIO,"30 - 39",M,33
DF,OUTRAS,HOSPITAL,"30 - 39",F,99
DF,OUTRAS,HOSPITAL,"30 - 39",M,174
DF,OUTRAS,OUTRO,"30 - 39",F,4
DF,OUTRAS,OUTRO,"30 - 39",M,12
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
DF,OUTRAS,VIA_PUBLICA,"30 - 39",F,2
DF,OUTRAS,VIA_PUBLICA,"30 - 39",M,38
DF,COVID,DOMICILIO,"30 - 39",F,2
DF,COVID,DOMICILIO,"30 - 39",M,5
DF,COVID,HOSPITAL,"30 - 39",F,81
DF,COVID,HOSPITAL,"30 - 39",M,185
DF,COVID,OUTRO,"30 - 39",F,1
DF,COVID,OUTRO,"30 - 39",M,1
DF,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,8
DF,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
DF,INDETERMINADA,DOMICILIO,"30 - 39",M,1
DF,INDETERMINADA,HOSPITAL,"30 - 39",F,4
DF,INDETERMINADA,HOSPITAL,"30 - 39",M,9
DF,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
DF,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,2
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,10
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,9
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
DF,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
DF,PNEUMONIA,DOMICILIO,"30 - 39",F,1
DF,PNEUMONIA,DOMICILIO,"30 - 39",M,1
DF,PNEUMONIA,HOSPITAL,"30 - 39",F,14
DF,PNEUMONIA,HOSPITAL,"30 - 39",M,31
DF,PNEUMONIA,OUTRO,"30 - 39",F,1
DF,PNEUMONIA,OUTRO,"30 - 39",M,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
DF,SEPTICEMIA,HOSPITAL,"30 - 39",F,23
DF,SEPTICEMIA,HOSPITAL,"30 - 39",M,25
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
DF,SRAG,HOSPITAL,"30 - 39",F,3
DF,SRAG,HOSPITAL,"30 - 39",M,1
ES,OUTRAS,DOMICILIO,"30 - 39",F,39
ES,OUTRAS,DOMICILIO,"30 - 39",M,66
ES,OUTRAS,HOSPITAL,"30 - 39",F,108
ES,OUTRAS,HOSPITAL,"30 - 39",M,146
ES,OUTRAS,IGNORADO,"30 - 39",M,2
ES,OUTRAS,OUTRO,"30 - 39",F,6
ES,OUTRAS,OUTRO,"30 - 39",M,42
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,12
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,15
ES,OUTRAS,VIA_PUBLICA,"30 - 39",F,10
ES,OUTRAS,VIA_PUBLICA,"30 - 39",M,79
ES,COVID,DOMICILIO,"30 - 39",F,1
ES,COVID,DOMICILIO,"30 - 39",M,3
ES,COVID,HOSPITAL,"30 - 39",F,132
ES,COVID,HOSPITAL,"30 - 39",M,140
ES,INDETERMINADA,OUTRO,"30 - 39",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,5
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,7
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,12
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
ES,PNEUMONIA,DOMICILIO,"30 - 39",F,1
ES,PNEUMONIA,DOMICILIO,"30 - 39",M,3
ES,PNEUMONIA,HOSPITAL,"30 - 39",F,19
ES,PNEUMONIA,HOSPITAL,"30 - 39",M,32
ES,PNEUMONIA,OUTRO,"30 - 39",F,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
ES,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
ES,SEPTICEMIA,HOSPITAL,"30 - 39",F,25
ES,SEPTICEMIA,HOSPITAL,"30 - 39",M,45
ES,SEPTICEMIA,OUTRO,"30 - 39",M,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
ES,SRAG,DOMICILIO,"30 - 39",M,1
ES,SRAG,HOSPITAL,"30 - 39",F,1
ES,SRAG,HOSPITAL,"30 - 39",M,4
ES,SRAG,OUTRO,"30 - 39",F,1
GO,OUTRAS,DOMICILIO,"30 - 39",F,39
GO,OUTRAS,DOMICILIO,"30 - 39",M,115
GO,OUTRAS,HOSPITAL,"30 - 39",F,147
GO,OUTRAS,HOSPITAL,"30 - 39",M,204
GO,OUTRAS,IGNORADO,"30 - 39",F,2
GO,OUTRAS,IGNORADO,"30 - 39",M,14
GO,OUTRAS,OUTRO,"30 - 39",F,17
GO,OUTRAS,OUTRO,"30 - 39",M,57
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,35
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,51
GO,OUTRAS,VIA_PUBLICA,"30 - 39",F,5
GO,OUTRAS,VIA_PUBLICA,"30 - 39",M,67
GO,COVID,DOMICILIO,"30 - 39",F,6
GO,COVID,DOMICILIO,"30 - 39",M,5
GO,COVID,HOSPITAL,"30 - 39",F,289
GO,COVID,HOSPITAL,"30 - 39",M,481
GO,COVID,IGNORADO,"30 - 39",F,3
GO,COVID,IGNORADO,"30 - 39",M,1
GO,COVID,OUTRO,"30 - 39",F,1
GO,COVID,OUTRO,"30 - 39",M,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,45
GO,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,63
GO,COVID,VIA_PUBLICA,"30 - 39",M,1
GO,INDETERMINADA,DOMICILIO,"30 - 39",F,1
GO,INDETERMINADA,DOMICILIO,"30 - 39",M,3
GO,INDETERMINADA,HOSPITAL,"30 - 39",M,5
GO,INDETERMINADA,OUTRO,"30 - 39",F,1
GO,INDETERMINADA,OUTRO,"30 - 39",M,1
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
GO,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,7
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,9
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,49
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,38
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,14
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,9
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",F,1
GO,PNEUMONIA,HOSPITAL,"30 - 39",F,34
GO,PNEUMONIA,HOSPITAL,"30 - 39",M,69
GO,PNEUMONIA,IGNORADO,"30 - 39",F,5
GO,PNEUMONIA,IGNORADO,"30 - 39",M,2
GO,PNEUMONIA,OUTRO,"30 - 39",F,1
GO,PNEUMONIA,OUTRO,"30 - 39",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,8
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,8
GO,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
GO,SEPTICEMIA,HOSPITAL,"30 - 39",F,72
GO,SEPTICEMIA,HOSPITAL,"30 - 39",M,63
GO,SEPTICEMIA,IGNORADO,"30 - 39",F,1
GO,SEPTICEMIA,IGNORADO,"30 - 39",M,2
GO,SEPTICEMIA,OUTRO,"30 - 39",F,1
GO,SEPTICEMIA,OUTRO,"30 - 39",M,3
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,6
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,8
GO,SRAG,HOSPITAL,"30 - 39",F,3
GO,SRAG,HOSPITAL,"30 - 39",M,6
GO,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
MA,OUTRAS,DOMICILIO,"30 - 39",F,60
MA,OUTRAS,DOMICILIO,"30 - 39",M,106
MA,OUTRAS,HOSPITAL,"30 - 39",F,191
MA,OUTRAS,HOSPITAL,"30 - 39",M,242
MA,OUTRAS,IGNORADO,"30 - 39",F,4
MA,OUTRAS,IGNORADO,"30 - 39",M,5
MA,OUTRAS,OUTRO,"30 - 39",F,8
MA,OUTRAS,OUTRO,"30 - 39",M,42
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,6
MA,OUTRAS,POSTO_SAUDE,"30 - 39",M,1
MA,OUTRAS,VIA_PUBLICA,"30 - 39",F,13
MA,OUTRAS,VIA_PUBLICA,"30 - 39",M,48
MA,COVID,DOMICILIO,"30 - 39",F,1
MA,COVID,DOMICILIO,"30 - 39",M,2
MA,COVID,HOSPITAL,"30 - 39",F,84
MA,COVID,HOSPITAL,"30 - 39",M,150
MA,COVID,IGNORADO,"30 - 39",F,2
MA,COVID,OUTRO,"30 - 39",F,2
MA,COVID,OUTRO,"30 - 39",M,7
MA,INDETERMINADA,DOMICILIO,"30 - 39",M,8
MA,INDETERMINADA,HOSPITAL,"30 - 39",F,2
MA,INDETERMINADA,HOSPITAL,"30 - 39",M,3
MA,INDETERMINADA,IGNORADO,"30 - 39",M,1
MA,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
MA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"30 - 39",F,1
MA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"30 - 39",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,6
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,13
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,31
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,42
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,1
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,5
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,2
MA,PNEUMONIA,DOMICILIO,"30 - 39",F,1
MA,PNEUMONIA,DOMICILIO,"30 - 39",M,4
MA,PNEUMONIA,HOSPITAL,"30 - 39",F,32
MA,PNEUMONIA,HOSPITAL,"30 - 39",I,1
MA,PNEUMONIA,HOSPITAL,"30 - 39",M,42
MA,PNEUMONIA,IGNORADO,"30 - 39",M,2
MA,PNEUMONIA,OUTRO,"30 - 39",F,2
MA,PNEUMONIA,OUTRO,"30 - 39",M,3
MA,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
MA,SEPTICEMIA,DOMICILIO,"30 - 39",M,3
MA,SEPTICEMIA,HOSPITAL,"30 - 39",F,49
MA,SEPTICEMIA,HOSPITAL,"30 - 39",M,71
MA,SEPTICEMIA,IGNORADO,"30 - 39",M,1
MA,SEPTICEMIA,OUTRO,"30 - 39",M,4
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
MA,SEPTICEMIA,VIA_PUBLICA,"30 - 39",F,3
MA,SRAG,DOMICILIO,"30 - 39",F,1
MA,SRAG,DOMICILIO,"30 - 39",M,1
MA,SRAG,HOSPITAL,"30 - 39",F,9
MA,SRAG,HOSPITAL,"30 - 39",M,22
MA,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
MG,OUTRAS,DOMICILIO,"30 - 39",F,184
MG,OUTRAS,DOMICILIO,"30 - 39",I,1
MG,OUTRAS,DOMICILIO,"30 - 39",M,379
MG,OUTRAS,HOSPITAL,"30 - 39",F,496
MG,OUTRAS,HOSPITAL,"30 - 39",M,684
MG,OUTRAS,IGNORADO,"30 - 39",F,25
MG,OUTRAS,IGNORADO,"30 - 39",M,39
MG,OUTRAS,OUTRO,"30 - 39",F,22
MG,OUTRAS,OUTRO,"30 - 39",M,131
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,58
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,98
MG,OUTRAS,VIA_PUBLICA,"30 - 39",F,28
MG,OUTRAS,VIA_PUBLICA,"30 - 39",M,153
MG,COVID,DOMICILIO,"30 - 39",F,10
MG,COVID,DOMICILIO,"30 - 39",M,11
MG,COVID,HOSPITAL,"30 - 39",F,597
MG,COVID,HOSPITAL,"30 - 39",M,856
MG,COVID,IGNORADO,"30 - 39",F,7
MG,COVID,IGNORADO,"30 - 39",M,22
MG,COVID,OUTRO,"30 - 39",F,1
MG,COVID,OUTRO,"30 - 39",M,3
MG,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,28
MG,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,30
MG,COVID,VIA_PUBLICA,"30 - 39",M,1
MG,INDETERMINADA,DOMICILIO,"30 - 39",F,12
MG,INDETERMINADA,DOMICILIO,"30 - 39",M,31
MG,INDETERMINADA,HOSPITAL,"30 - 39",F,9
MG,INDETERMINADA,HOSPITAL,"30 - 39",M,20
MG,INDETERMINADA,IGNORADO,"30 - 39",F,1
MG,INDETERMINADA,IGNORADO,"30 - 39",M,3
MG,INDETERMINADA,OUTRO,"30 - 39",F,2
MG,INDETERMINADA,OUTRO,"30 - 39",M,6
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,7
MG,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,4
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,3
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,15
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,73
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,83
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,9
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,12
MG,PNEUMONIA,DOMICILIO,"30 - 39",F,1
MG,PNEUMONIA,DOMICILIO,"30 - 39",M,2
MG,PNEUMONIA,HOSPITAL,"30 - 39",F,76
MG,PNEUMONIA,HOSPITAL,"30 - 39",M,155
MG,PNEUMONIA,IGNORADO,"30 - 39",F,2
MG,PNEUMONIA,IGNORADO,"30 - 39",M,2
MG,PNEUMONIA,OUTRO,"30 - 39",F,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,11
MG,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
MG,SEPTICEMIA,DOMICILIO,"30 - 39",M,2
MG,SEPTICEMIA,HOSPITAL,"30 - 39",F,189
MG,SEPTICEMIA,HOSPITAL,"30 - 39",M,256
MG,SEPTICEMIA,IGNORADO,"30 - 39",F,1
MG,SEPTICEMIA,IGNORADO,"30 - 39",M,4
MG,SEPTICEMIA,OUTRO,"30 - 39",M,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,10
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,11
MG,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,1
MG,SRAG,DOMICILIO,"30 - 39",F,1
MG,SRAG,HOSPITAL,"30 - 39",F,11
MG,SRAG,HOSPITAL,"30 - 39",M,17
MG,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
MG,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
MS,OUTRAS,DOMICILIO,"30 - 39",F,24
MS,OUTRAS,DOMICILIO,"30 - 39",M,65
MS,OUTRAS,HOSPITAL,"30 - 39",F,91
MS,OUTRAS,HOSPITAL,"30 - 39",M,97
MS,OUTRAS,OUTRO,"30 - 39",F,7
MS,OUTRAS,OUTRO,"30 - 39",M,29
MS,OUTRAS,POSTO_SAUDE,"30 - 39",F,1
MS,OUTRAS,POSTO_SAUDE,"30 - 39",M,2
MS,OUTRAS,VIA_PUBLICA,"30 - 39",F,6
MS,OUTRAS,VIA_PUBLICA,"30 - 39",M,42
MS,COVID,DOMICILIO,"30 - 39",F,1
MS,COVID,DOMICILIO,"30 - 39",M,2
MS,COVID,HOSPITAL,"30 - 39",F,153
MS,COVID,HOSPITAL,"30 - 39",M,218
MS,COVID,VIA_PUBLICA,"30 - 39",F,1
MS,INDETERMINADA,DOMICILIO,"30 - 39",F,1
MS,INDETERMINADA,DOMICILIO,"30 - 39",M,1
MS,INDETERMINADA,HOSPITAL,"30 - 39",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,4
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,22
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,15
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"30 - 39",F,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",F,1
MS,PNEUMONIA,DOMICILIO,"30 - 39",F,2
MS,PNEUMONIA,DOMICILIO,"30 - 39",M,3
MS,PNEUMONIA,HOSPITAL,"30 - 39",F,28
MS,PNEUMONIA,HOSPITAL,"30 - 39",M,43
MS,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
MS,SEPTICEMIA,HOSPITAL,"30 - 39",F,33
MS,SEPTICEMIA,HOSPITAL,"30 - 39",M,39
MS,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,1
MS,SRAG,HOSPITAL,"30 - 39",F,2
MS,SRAG,HOSPITAL,"30 - 39",M,3
MT,OUTRAS,AMBULANCIA,"30 - 39",F,1
MT,OUTRAS,DOMICILIO,"30 - 39",F,12
MT,OUTRAS,DOMICILIO,"30 - 39",M,35
MT,OUTRAS,HOSPITAL,"30 - 39",F,53
MT,OUTRAS,HOSPITAL,"30 - 39",M,84
MT,OUTRAS,IGNORADO,"30 - 39",F,56
MT,OUTRAS,IGNORADO,"30 - 39",M,156
MT,OUTRAS,OUTRO,"30 - 39",F,4
MT,OUTRAS,OUTRO,"30 - 39",M,25
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
MT,OUTRAS,VIA_PUBLICA,"30 - 39",F,4
MT,OUTRAS,VIA_PUBLICA,"30 - 39",M,25
MT,COVID,AMBULANCIA,"30 - 39",M,1
MT,COVID,DOMICILIO,"30 - 39",M,1
MT,COVID,HOSPITAL,"30 - 39",F,112
MT,COVID,HOSPITAL,"30 - 39",M,154
MT,COVID,IGNORADO,"30 - 39",F,72
MT,COVID,IGNORADO,"30 - 39",M,131
MT,COVID,OUTRO,"30 - 39",F,3
MT,COVID,OUTRO,"30 - 39",M,2
MT,COVID,VIA_PUBLICA,"30 - 39",F,1
MT,INDETERMINADA,DOMICILIO,"30 - 39",F,1
MT,INDETERMINADA,DOMICILIO,"30 - 39",M,1
MT,INDETERMINADA,IGNORADO,"30 - 39",F,4
MT,INDETERMINADA,IGNORADO,"30 - 39",M,5
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,9
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,12
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,5
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,16
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
MT,PNEUMONIA,HOSPITAL,"30 - 39",F,10
MT,PNEUMONIA,HOSPITAL,"30 - 39",M,22
MT,PNEUMONIA,IGNORADO,"30 - 39",F,15
MT,PNEUMONIA,IGNORADO,"30 - 39",M,7
MT,PNEUMONIA,OUTRO,"30 - 39",F,1
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
MT,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
MT,SEPTICEMIA,HOSPITAL,"30 - 39",F,14
MT,SEPTICEMIA,HOSPITAL,"30 - 39",M,19
MT,SEPTICEMIA,IGNORADO,"30 - 39",F,17
MT,SEPTICEMIA,IGNORADO,"30 - 39",M,20
PA,OUTRAS,DOMICILIO,"30 - 39",F,58
PA,OUTRAS,DOMICILIO,"30 - 39",M,98
PA,OUTRAS,HOSPITAL,"30 - 39",F,131
PA,OUTRAS,HOSPITAL,"30 - 39",M,199
PA,OUTRAS,IGNORADO,"30 - 39",F,2
PA,OUTRAS,IGNORADO,"30 - 39",M,4
PA,OUTRAS,OUTRO,"30 - 39",F,8
PA,OUTRAS,OUTRO,"30 - 39",M,65
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,8
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,11
PA,OUTRAS,VIA_PUBLICA,"30 - 39",F,13
PA,OUTRAS,VIA_PUBLICA,"30 - 39",M,105
PA,COVID,AMBULANCIA,"30 - 39",M,1
PA,COVID,DOMICILIO,"30 - 39",F,2
PA,COVID,DOMICILIO,"30 - 39",M,2
PA,COVID,HOSPITAL,"30 - 39",F,116
PA,COVID,HOSPITAL,"30 - 39",M,176
PA,COVID,OUTRO,"30 - 39",F,1
PA,COVID,OUTRO,"30 - 39",M,2
PA,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
PA,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,6
PA,INDETERMINADA,DOMICILIO,"30 - 39",F,1
PA,INDETERMINADA,DOMICILIO,"30 - 39",M,2
PA,INDETERMINADA,HOSPITAL,"30 - 39",F,1
PA,INDETERMINADA,OUTRO,"30 - 39",M,1
PA,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,3
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,11
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,33
